"Brand","Brand ID","Month and Year","Affiliate","Impressions","Clicks","Signups","NDC","fdt","Net Revenue","Earnings"
"Nesine","1","Jan-24","SocialMedia","0","1,418,341","5,117","3,255","3,255","€ 419,691.56","€ 0.00"
"Nesine","1","Jan-24","888banko","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","baopt","98","22","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","eludem18","0","14","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","Ligorgj1","1","0","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","referafriend","0","7,114","1,341","1,004","1,004","€ 118,549.02","€ 0.00"
"Nesine","1","Jan-24","sd2610","0","12","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","yerlibahis","0","171","1","1","1","€ 2,281.44","€ 570.36"
"Nesine","1","Jan-24","attutspor2017","45","17","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","canlikazanc","0","498","84","45","45","€ 3,128.54","€ 1,094.99"
"Nesine","1","Jan-24","Scope07","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","hepsibahis","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","wowigroup","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","Trifonoff","0","64","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","cacoylmz58","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","alexis","0","1,024","0","35","35","€ 48,478.57","€ 24,239.28"
"Nesine","1","Jan-24","ttakmaz","0","385","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","kacakbets","0","5","0","0","0","€ 170.50","€ 42.62"
"Nesine","1","Jan-24","testguy","0","7","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","margu","0","72","0","1","1","€ 1,104.87","€ 276.22"
"Nesine","1","Jan-24","egemenkaracalar","0","177","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","tr-selinseo","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","weblightbets10","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","filinta01","0","16","0","0","0","€ 2.04","€ 0.51"
"Nesine","1","Jan-24","disneygenclikdizileri","110","0","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","ustaenes2","298","3,204","3","0","0","€ 1,199.87","€ 299.97"
"Nesine","1","Jan-24","radbat","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","guvenlibahiss","0","72","2","1","1","€ 7.61","€ 0.00"
"Nesine","1","Jan-24","bahismatix","0","6","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","mazda50","0","24","0","0","0","€ 17.06","€ 4.26"
"Nesine","1","Jan-24","bahisvecasino","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","orcunreklam","0","6,175","24","7","7","-€ 4,328.26","€ 0.00"
"Nesine","1","Jan-24","iddaasahadan","0","0","0","0","0","-€ 489.59","€ 0.00"
"Nesine","1","Jan-24","bahistekazan1","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","bahisinden","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","mobilbahistr","0","1,003","6","8","8","-€ 2,095.80","€ 0.00"
"Nesine","1","Jan-24","dodono","0","59","0","0","0","€ 0.35","€ 0.09"
"Nesine","1","Jan-24","ufe","0","46","1","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","svstngc","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","mevrenol","0","1,624","4","4","4","-€ 303.93","€ 0.00"
"Nesine","1","Jan-24","ahasta7","0","53","0","0","0","€ 3.55","€ 0.89"
"Nesine","1","Jan-24","wordpressreklam","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","GuruSEO","0","877","6","2","2","€ 3,432.96","€ 858.24"
"Nesine","1","Jan-24","kaan1905","179","0","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","g-xeser","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","gozelliazer","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","bonusrehberim","0","132","6","0","0","€ 8.32","€ 2.08"
"Nesine","1","Jan-24","Shevek","0","18","0","0","0","-€ 3,849.72","€ 0.00"
"Nesine","1","Jan-24","berkayb24","0","13","0","0","0","€ 0.01","€ 0.00"
"Nesine","1","Jan-24","Jsam","0","44","0","0","0","€ 403.43","€ 100.86"
"Nesine","1","Jan-24","Excelbet365","0","9","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","JavidNuri","0","8","0","0","0","-€ 0.01","€ 0.00"
"Nesine","1","Jan-24","canbets","0","25","0","1","1","€ 1,067.22","€ 266.80"
"Nesine","1","Jan-24","ates666","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","unexpected","0","6","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","bahisideal","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","affilimeog","0","149","1","1","1","€ 9.45","€ 2.36"
"Nesine","1","Jan-24","Gambleengine","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","bonusbet","0","184","1","0","0","-€ 2.54","€ 0.00"
"Nesine","1","Jan-24","luckylabzbg","0","677","6","2","2","€ 162.76","€ 40.69"
"Nesine","1","Jan-24","hdtaraftartv","0","674","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","kayamix","0","10","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","bahissiteleri3","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","turboluck","0","3","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","iddaasitelerice","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","bahislokalcom","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","Sporajans","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","hdfilmlerizle","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","mybetting","0","102","0","0","0","-€ 139.64","€ 0.00"
"Nesine","1","Jan-24","forumsafari07","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","makrotahmin","0","3","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","Guvenilenbahissiteleri","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","johnreese","0","279","23","1","1","-€ 4.83","€ 0.00"
"Nesine","1","Jan-24","uguryucelist","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","wolfmarketingtr","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","avielmedina","0","7,238","17","5","5","-€ 267.33","€ 0.00"
"Nesine","1","Jan-24","ADAMNED","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","iddaabul","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","Dleny","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","muratkaradeniz","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","Bahiservisi","0","2,589","43","27","27","-€ 5,434.44","€ 0.00"
"Nesine","1","Jan-24","Admedia2","0","305","1","0","0","-€ 4,000.73","€ 0.00"
"Nesine","1","Jan-24","canlibahis100","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","bva3","0","109","0","0","0","€ 2,874.14","€ 718.54"
"Nesine","1","Jan-24","tanerbet44","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","Petaleads","0","11","0","3","3","€ 3,656.96","€ 1,429.94"
"Nesine","1","Jan-24","bahistutkusu","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","Kayahandelikaya","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","otukenaff","0","69","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","sahinakca","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","bahisevi34","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","Direct-Marketing","0","552","0","0","0","€ 1,243.82","€ 0.00"
"Nesine","1","Jan-24","fuatbahisci","0","837","4","1","1","-€ 212.12","€ 0.00"
"Nesine","1","Jan-24","bbalbbal","0","8","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","war_marketing","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","Bahiscasino","0","3,085,217","16,800","9,221","9,221","€ 908,009.64","€ 0.00"
"Nesine","1","Jan-24","casinomaster","0","457","0","0","0","-€ 376.90","€ 0.00"
"Nesine","1","Jan-24","xraykan","4","0","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","Alfaleads","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","betajans","0","274","1","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","skorbonus","0","298,204","1","0","0","-€ 0.01","€ 0.00"
"Nesine","1","Jan-24","bahismerkez","0","571,401","3,119","1,364","1,364","€ 230,393.85","€ 133,441.35"
"Nesine","1","Jan-24","barans","0","9","0","0","0","€ 19.86","€ 4.96"
"Nesine","1","Jan-24","slotanaliz","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","tekeliengin","0","798","1","1","1","€ 9.55","€ 2.39"
"Nesine","1","Jan-24","dosemarketing","0","26","0","0","0","€ 20.72","€ 5.18"
"Nesine","1","Jan-24","theengin20","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","KRAL0707","0","28","0","0","0","€ 472.81","€ 118.20"
"Nesine","1","Jan-24","setisteb","0","21","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","mfidan","0","0","0","0","0","-€ 104.99","€ 0.00"
"Nesine","1","Jan-24","okyanus","0","8","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","daracablack","0","3","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","kriptomac","0","71","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","jurax","0","9","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","AdsGoogle","0","64,701","505","93","93","-€ 3,836.04","€ 0.00"
"Nesine","1","Jan-24","cyilmaz","0","6","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","karatasmert","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","EagleStormBet","0","7","0","0","0","€ 95.20","€ 23.80"
"Nesine","1","Jan-24","nister","0","194","1","1","1","€ 5,341.72","€ 1,335.43"
"Nesine","1","Jan-24","ozannkomurcu","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","dackjaniels","0","0","0","0","0","-€ 24.97","€ 0.00"
"Nesine","1","Jan-24","betforumu","0","732","2","0","0","-€ 275.27","€ 0.00"
"Nesine","1","Jan-24","GoLPaSIAff","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","xbetoyna","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","grnd5","0","1,075","0","0","0","€ 545.36","€ 218.14"
"Nesine","1","Jan-24","nugurigi","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","kralbabus","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","atesdesouza","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","ogetay","0","3","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","diyar","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","realtimebetting","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","hargucom","17","6","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","hmehmetozsoy","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","dgknmglkc","0","4,155","193","80","80","€ 1,009.91","€ 252.48"
"Nesine","1","Jan-24","hcymn1","0","17","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","imparator1905","0","6","0","0","0","-€ 0.06","€ 0.00"
"Nesine","1","Jan-24","xdots","0","3","0","0","0","€ 20.75","€ 5.19"
"Nesine","1","Jan-24","burkinaburki","2","0","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","Instructor","0","3","0","0","0","€ 8.64","€ 2.16"
"Nesine","1","Jan-24","bahiscisite","0","216","0","0","0","€ 919.93","€ 229.98"
"Nesine","1","Jan-24","rjeanclaude","6","0","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","caca120","0","27","0","0","0","€ 0.81","€ 0.20"
"Nesine","1","Jan-24","sadececasino","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","ekinoks","0","5","0","2","2","€ 2,157.62","€ 539.40"
"Nesine","1","Jan-24","lebronjames","0","3","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","bahisteyizaff","0","3","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","crazyaboutcasino","1","0","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","dalmorewedden","0","14","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","forumtuttur","0","17","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","goldberk","0","4","1","1","1","€ 1.71","€ 0.43"
"Nesine","1","Jan-24","seoleo","0","6","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","thecokan","0","12","1","1","1","-€ 4,149.78","€ 0.00"
"Nesine","1","Jan-24","kacakseo","0","6,503","14","9","9","€ 4,403.20","€ 1,100.80"
"Nesine","1","Jan-24","hazard13","0","46","0","0","0","€ 147.46","€ 36.86"
"Nesine","1","Jan-24","kernelaff","0","6","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","firelink","0","11","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","alfasearch","0","104","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","cancanaffiliates","0","1","0","0","0","€ 0.01","€ 0.00"
"Nesine","1","Jan-24","casinotiger","0","0","0","0","0","€ 13.64","€ 3.41"
"Nesine","1","Jan-24","bahisloca","0","3","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","br3535","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","MuslumK","1","0","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","panarama","0","6","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","Agathor","0","9","0","0","0","€ 1,185.96","€ 296.49"
"Nesine","1","Jan-24","sasamog","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","yusufpeker","0","16","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","best0727","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","sanliasker","33","6","0","0","0","€ 0.20","€ 0.05"
"Nesine","1","Jan-24","Yeliz74","0","5","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","bozo477","0","13","1","1","1","€ 36.45","€ 9.11"
"Nesine","1","Jan-24","bahisoynaturkiye","0","8","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","blackreklam0","0","8","0","5","5","€ 7,126.42","€ 1,781.60"
"Nesine","1","Jan-24","maviakrep","0","0","0","0","0","-€ 20.60","€ 0.00"
"Nesine","1","Jan-24","canlibetmalta","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","spartacus13","0","8","0","0","0","-€ 6.67","€ 0.00"
"Nesine","1","Jan-24","hdfilmplus","6,950","61","1","1","1","€ 60.15","€ 15.04"
"Nesine","1","Jan-24","bahisavcisii","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","ozgurakdeniz","0","63","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","yandexxmarketing","0","4","0","1","1","€ 285.19","€ 71.30"
"Nesine","1","Jan-24","DOSTFORUM","0","8","0","0","0","€ 8.30","€ 2.08"
"Nesine","1","Jan-24","ceynous","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","aslankral","0","2","0","0","0","-€ 20.29","€ 0.00"
"Nesine","1","Jan-24","bettingmasters","0","1,181","118","18","18","€ 3,130.21","€ 782.55"
"Nesine","1","Jan-24","theboyinrulette","0","1,852","8","5","5","-€ 68.74","€ 0.00"
"Nesine","1","Jan-24","destekforummackolik","0","20","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","tipsterwinn","0","8","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","bahistalk","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","Greenman38","0","359","2","1","1","€ 1.71","€ 0.43"
"Nesine","1","Jan-24","RootAff88","0","54","1","5","5","€ 18,302.62","€ 0.00"
"Nesine","1","Jan-24","vuzakakaef","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","orananaliztv1","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","bettingdisplay","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","yourmedia","0","4","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","katsuya","0","6","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","ForumEpix","0","3","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","ivesa","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","bahisedairforum","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","bonusschoolbs","0","388","1","1","1","-€ 416.46","€ 0.00"
"Nesine","1","Jan-24","teknologico","0","18","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","karoaskupakizi","0","0","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","casinoavcisi","0","138","2","1","1","€ 142.63","€ 35.66"
"Nesine","1","Jan-24","reenueirealm","0","23","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","wildcasino","0","252","26","13","13","-€ 2,481.70","€ 0.00"
"Nesine","1","Jan-24","system3233","0","8","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","Bonusdost1","0","0","0","0","0","€ 2.69","€ 0.67"
"Nesine","1","Jan-24","bahistahminsitesi","0","15","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","Atlantis","0","8","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","Bahisforumex","0","6","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","Extrauk","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","Denizbulut","0","836","4","5","5","-€ 7,528.22","€ 0.00"
"Nesine","1","Jan-24","azizismailoglu","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","05416075657","0","3","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","symon555","0","7","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","Ckmkrz","0","262","45","3","3","-€ 2.53","€ 0.00"
"Nesine","1","Jan-24","Maxim3snet1","0","224,335","536","311","311","€ 146,899.92","€ 15,225.00"
"Nesine","1","Jan-24","Bonuseksper","0","3","0","0","0","-€ 3.02","€ 0.00"
"Nesine","1","Jan-24","zeroposition","0","1,466","73","28","28","€ 794.64","€ 198.66"
"Nesine","1","Jan-24","ardaturam01","0","88","0","0","0","€ 714.25","€ 0.00"
"Nesine","1","Jan-24","gavrilo224","0","5","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","Advidi","0","0","0","0","0","-€ 124.65","€ 0.00"
"Nesine","1","Jan-24","TestFebIvan6","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","firogang","0","14","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","Casinosamir","0","13,455","41","28","28","-€ 4,832.72","€ 0.00"
"Nesine","1","Jan-24","thestasiaa","0","1","0","3","3","€ 643.27","€ 90.00"
"Nesine","1","Jan-24","bahiscisikayetci","0","246","9","7","7","€ 507.50","€ 126.88"
"Nesine","1","Jan-24","bonusreklamlari","0","44","0","0","0","-€ 1.46","€ 0.00"
"Nesine","1","Jan-24","worldigi","0","1","0","0","0","€ 215.56","€ 53.89"
"Nesine","1","Jan-24","izbirakan","0","2","0","0","0","-€ 31.64","€ 0.00"
"Nesine","1","Jan-24","Excelanc","0","4","0","0","0","€ 5.15","€ 1.29"
"Nesine","1","Jan-24","osmanosanc","0","200","1","0","0","-€ 165.78","€ 0.00"
"Nesine","1","Jan-24","projectfy","0","86,736","127","57","57","€ 7,598.08","€ 0.00"
"Nesine","1","Jan-24","cagatayy_28","0","0","0","0","0","€ 543.01","€ 135.75"
"Nesine","1","Jan-24","AlfaleadsCPA","0","4,684","304","123","123","-€ 2,003.82","€ 4,920.00"
"Nesine","1","Jan-24","dodge58","0","3","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","oceancash","0","62","0","37","37","€ 8,969.74","€ 1,110.00"
"Nesine","1","Jan-24","Atashk","0","5","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","haba99","0","544","10","5","5","€ 3,076.58","€ 1,068.33"
"Nesine","1","Jan-24","kimene","0","6","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","watch3x","0","11,837","20","14","14","€ 23,303.17","€ 0.00"
"Nesine","1","Jan-24","guneycall1534","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","makasmakas","0","54","3","1","1","€ 128.81","€ 32.20"
"Nesine","1","Jan-24","vipbahisforum","174","41","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","bahiscipablo","0","0","0","1","1","-€ 0.08","€ 0.00"
"Nesine","1","Jan-24","trexpressmarketing2","0","9","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","hardycos","0","16","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","genctahmin","0","1","0","0","0","€ 36.73","€ 9.18"
"Nesine","1","Jan-24","Lgaming","0","343","0","1","1","€ 1,438.72","€ 40.00"
"Nesine","1","Jan-24","ramizday1","43","25","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","Napolyon34","0","5","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","Forumdost","0","0","0","0","0","-€ 0.07","€ 0.00"
"Nesine","1","Jan-24","heylinkmemarsbahis","0","1","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","vurgun","0","157","3","3","3","-€ 715.87","€ 0.00"
"Nesine","1","Jan-24","Adv_001","0","10","0","4","4","-€ 155.62","€ 0.00"
"Nesine","1","Jan-24","Adv_002","0","3","1","2","2","€ 0.22","€ 0.00"
"Nesine","1","Jan-24","Adv_003","0","0","0","1","1","-€ 30.05","€ 0.00"
"Nesine","1","Jan-24","Adv_004","0","329","0","0","0","€ 380.76","€ 0.00"
"Nesine","1","Jan-24","Adv_005","0","0","0","1","1","-€ 27.74","€ 0.00"
"Nesine","1","Jan-24","Adv_006","0","18","0","3","3","€ 435.47","€ 0.00"
"Nesine","1","Jan-24","Ogz07","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","Adv_007","0","36,492","88","48","48","€ 553.73","€ 0.00"
"Nesine","1","Jan-24","Adv_008","0","6,146","608","39","39","-€ 378.12","€ 0.00"
"Nesine","1","Jan-24","Adv_009","0","114","6","1","1","-€ 111.05","€ 0.00"
"Nesine","1","Jan-24","Adv_010","0","3","0","0","0","€ 878.79","€ 0.00"
"Nesine","1","Jan-24","Adv_011","0","20,443","544","56","56","€ 471.61","€ 0.00"
"Nesine","1","Jan-24","Adv_012","0","32","1","0","0","€ 3,889.21","€ 0.00"
"Nesine","1","Jan-24","sharkk01","0","2","0","0","0","€ 0.00","€ 0.00"
"Nesine","1","Jan-24","Poyrazdayi","0","1","0","0","0","€ 0.04","€ 0.01"
